pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,st_teff,st_mass,pl_eqt,discoverymethod,disc_year,pl_orbper,pl_orbeccen,st_rad,st_logg,pl_insol
Kepler-227 c,Kepler-227,2.756,,0.27675,5539.0,0.954,,Transit,2014,54.418464,,0.925,,9.4
Kepler-226 d,Kepler-226,1.273,,0.07642,5356.0,0.904,,Transit,2014,8.10904671,,0.861,,93.7
Kepler-1428 b,Kepler-1428,2.985,,0.11051,6285.0,1.577,,Transit,2016,10.67607169,,2.48,,706.1
Kepler-1417 b,Kepler-1417,1.541,,0.14062,5693.0,0.895,,Transit,2016,20.3505213,,1.54,,113.2
Kepler-222 b,Kepler-222,3.028,,0.0477,5315.0,0.933,,Transit,2014,3.936993706,,0.801,,201.2
Kepler-142 b,Kepler-142,1.75,,0.0311,5759.0,0.978,,Transit,2014,2.024145594,,1.101,,1235.5
Kepler-142 c,Kepler-142,2.459,,0.055,5759.0,0.978,,Transit,2014,4.761705259,,1.101,,394.9
Kepler-142 d,Kepler-142,1.269,,0.23405,5759.0,0.978,,Transit,2014,41.8087668,,1.101,,21.8
Kepler-1421 b,Kepler-1421,1.031,,0.07576,6190.0,1.212,,Transit,2016,6.9131112,,1.659,,631.8
Kepler-1424 b,Kepler-1424,1.613,,0.19068,5879.0,1.053,,Transit,2016,29.6091744,,1.41,,58.6
Kepler-1425 b,Kepler-1425,1.67,,0.11435,5477.0,0.954,,Transit,2016,14.4541302,,1.664,,170.7
Kepler-220 e,Kepler-220,1.321,,0.22586,4665.0,0.729,,Transit,2014,45.9027566,,0.685,,3.9
Kepler-220 d,Kepler-220,1.027,,0.16293,4665.0,0.729,,Transit,2014,28.1224655,,0.685,,7.5
Kepler-220 c,Kepler-220,1.628,,0.07644,4665.0,0.729,,Transit,2014,9.034195469,,0.685,,34.1
Kepler-220 b,Kepler-220,0.834,,0.04558,4665.0,0.729,,Transit,2014,4.159817122,,0.685,,95.9
Kepler-222 c,Kepler-222,4.576,,0.08931,5315.0,0.933,,Transit,2014,10.088796973,,0.801,,57.5
Kepler-222 d,Kepler-222,3.563,,0.17673,5315.0,0.933,,Transit,2014,28.08194365,,0.801,,14.7
Kepler-226 c,Kepler-226,2.883,,0.05792,5356.0,0.904,,Transit,2014,5.34955671,,0.861,,163.6
Kepler-223 b,Kepler-223,2.823,,0.07525,5697.0,1.041,,Transit,2014,7.38441403,,1.574,,414.4
Kepler-140 b,Kepler-140,1.485,,0.0436,6024.0,1.044,,Transit,2014,3.254274054,,1.172,,852.1
Kepler-140 c,Kepler-140,1.694,,0.40274,6024.0,1.044,,Transit,2014,91.3515867,,1.172,,10.0
Kepler-1408 b,Kepler-1408,1.171,,0.04218,6018.0,1.112,,Transit,2016,2.99793191,,1.723,,1962.0
Kepler-1409 b,Kepler-1409,0.963,,0.01553,5113.0,0.853,,Transit,2016,0.764864926,,0.753,,1440.5
Kepler-226 b,Kepler-226,1.696,,0.04725,5356.0,0.904,,Transit,2014,3.94104632,,0.861,,245.6
Kepler-224 e,Kepler-224,1.984,,0.12659,5046.0,0.777,,Transit,2014,18.643516,,0.693,,17.4
Kepler-224 d,Kepler-224,2.532,,0.09093,5046.0,0.777,,Transit,2014,11.34933733,,0.693,,33.7
Kepler-224 c,Kepler-224,3.291,,0.05894,5046.0,0.777,,Transit,2014,5.924991308,,0.693,,80.3
Kepler-224 b,Kepler-224,1.489,,0.03855,5046.0,0.777,,Transit,2014,3.132951625,,0.693,,187.4
Kepler-223 d,Kepler-223,5.913,,0.11956,5697.0,1.041,,Transit,2014,14.78769446,,1.574,,163.8
Kepler-223 c,Kepler-223,4.349,,0.09117,5697.0,1.041,,Transit,2014,9.8482024,,1.574,,281.3
Kepler-141 b,Kepler-141,0.664,,0.03993,5019.0,0.878,,Transit,2014,3.10763873,,0.778,,216.7
Kepler-141 c,Kepler-141,1.587,,0.06867,5019.0,0.878,,Transit,2014,7.01062745,,0.778,,73.1
Kepler-1412 b,Kepler-1412,1.027,,0.04608,5759.0,0.998,,Transit,2016,3.6146051,,1.507,,1055.9
Kepler-1415 b,Kepler-1415,1.202,,0.01416,5200.0,0.934,,Transit,2016,0.63642408,,0.803,,2108.4
Kepler-542 b,Kepler-542,1.622,,0.10703,5476.0,0.945,,Transit,2016,13.14497566,,0.901,,57.2
Kepler-783 c,Kepler-783,1.939,,0.06903,5381.0,0.881,,Transit,2020,7.053936122,,0.848,,113.3
Kepler-657 b,Kepler-657,4.558,,0.17337,5904.0,1.153,,Transit,2016,24.54350418,,1.31,,62.2
Kepler-652 b,Kepler-652,2.403,,0.04958,5393.0,0.928,,Transit,2016,4.182002531,,0.834,,214.1
Kepler-887 c,Kepler-887,1.221,,0.0801,6207.0,1.173,,Transit,2016,7.63846023,,1.367,,387.8
Kepler-887 b,Kepler-887,1.885,,0.15431,6207.0,1.173,,Transit,2016,20.42228798,,1.367,,104.4
Kepler-653 b,Kepler-653,1.909,,0.11945,5612.0,1.05,,Transit,2016,14.70748976,,1.191,,88.4
Kepler-886 b,Kepler-886,1.283,,0.06428,5857.0,0.909,,Transit,2016,6.24146367,,0.976,,243.2
Kepler-653 c,Kepler-653,0.758,,0.01855,5612.0,1.05,,Transit,2016,0.900376476,,1.191,,3663.7
Kepler-654 b,Kepler-654,2.961,,0.11664,5846.0,1.123,,Transit,2016,13.72465129,,1.616,,201.1
Kepler-885 b,Kepler-885,2.534,,0.14403,6133.0,1.213,,Transit,2016,18.11472949,,1.396,,119.2
Kepler-884 b,Kepler-884,0.93,,0.06116,5747.0,0.938,,Transit,2016,5.69919514,,0.732,,139.5
Kepler-655 b,Kepler-655,2.61,,0.25697,6145.0,1.05,,Transit,2016,46.4063358,,1.194,,27.7
Kepler-656 b,Kepler-656,3.232,,0.02231,5251.0,0.931,,Transit,2016,1.260259094,,0.838,,964.5
Kepler-656 c,Kepler-656,1.144,,0.05777,5251.0,0.931,,Transit,2023,5.25448795,,0.838,,143.6
Kepler-883 b,Kepler-883,2.018,,0.10288,5954.0,0.86,,Transit,2016,12.98495573,,1.25,,166.6
Kepler-66 b,Kepler-66,3.065,,0.13407,5786.0,1.012,,Transit,2013,17.81595067,,1.017,,57.8
PH2 b,PH2,9.441,,0.82614,5676.0,0.941,,Transit,2013,282.5254856,,0.944,,1.2
Kepler-67 b,Kepler-67,2.97,,0.11804,5238.0,0.885,,Transit,2013,15.72589061,,0.794,,30.6
Kepler-882 b,Kepler-882,1.166,,0.04741,5320.0,0.892,,Transit,2016,3.989539666,,0.845,,228.7
Kepler-68 b,Kepler-68,2.309,,0.06109,5789.0,1.042,,Transit,2013,5.398753927,,1.252,,423.4
Kepler-859 b,Kepler-859,2.813,,0.13157,4923.0,0.73,,Transit,2016,20.38177573,,0.701,,14.9
Kepler-858 b,Kepler-858,5.034,,0.33939,5511.0,0.898,,Transit,2016,76.13602028,,0.935,,6.3
Kepler-853 b,Kepler-853,1.573,,0.079,6318.0,1.278,,Transit,2016,7.16892463,,1.434,,470.8
Kepler-68 c,Kepler-68,0.927,,0.08968,5789.0,1.042,,Transit,2013,9.60503867,,1.252,,196.1
Kepler-852 b,Kepler-852,4.689,,0.27967,6236.0,1.443,,Transit,2016,44.9309804,,2.107,,77.1
Kepler-69 b,Kepler-69,2.917,,0.10695,5630.0,0.866,,Transit,2013,13.72237104,,1.205,,114.3
Kepler-69 c,Kepler-69,2.217,,0.72555,5630.0,0.866,,Transit,2013,242.46712,,1.205,,2.5
Kepler-7 b,Kepler-7,17.484,,0.06317,6084.0,1.407,,Transit,2009,4.885488953,,1.984,,1213.3
Kepler-651 b,Kepler-651,2.303,,0.14078,5349.0,0.813,,Transit,2016,21.38521506,,0.849,,26.7
Kepler-888 b,Kepler-888,1.811,,0.31481,5739.0,0.831,,Transit,2016,70.6979061,,0.921,,8.3
Kepler-638 b,Kepler-638,4.306,,0.06695,5320.0,1.082,,Transit,2016,6.07972888,,2.157,,744.3
Kepler-647 b,Kepler-647,1.587,,0.12237,5914.0,0.927,,Transit,2016,16.2254649,,1.45,,154.3
Kepler-639 b,Kepler-639,2.912,,0.09358,5834.0,1.047,,Transit,2016,10.21420496,,1.594,,301.4
Kepler-914 b,Kepler-914,1.45,,0.05454,5804.0,1.112,,Transit,2016,4.40966548,,1.262,,544.6
Kepler-911 b,Kepler-911,2.532,,0.15594,6080.0,1.224,,Transit,2016,20.310501,,1.953,,192.3
Kepler-910 b,Kepler-910,0.8,,0.03752,6230.0,1.259,,Transit,2016,2.364369015,,1.491,,2131.4
Kepler-640 b,Kepler-640,2.686,,0.15418,5600.0,0.987,,Transit,2016,22.24813967,,0.976,,35.3
Kepler-641 b,Kepler-641,2.702,,0.0895,5605.0,1.061,,Transit,2016,9.48961571,,1.613,,287.7
Kepler-643 b,Kepler-643,10.31,,0.13485,4933.0,1.224,,Transit,2016,16.33889626,,2.522,,186.1
Kepler-909 b,Kepler-909,1.405,,0.11873,6042.0,1.149,,Transit,2016,13.93290318,,1.205,,123.1
Kepler-908 b,Kepler-908,1.344,,0.02526,6053.0,1.195,,Transit,2016,1.340597468,,1.287,,3125.7
Kepler-644 b,Kepler-644,3.073,,0.04641,6540.0,1.322,,Transit,2016,3.173917103,,1.719,,2251.9
Kepler-906 b,Kepler-906,2.114,,0.22363,5956.0,0.857,,Transit,2016,41.6979976,,1.024,,23.7
Kepler-645 b,Kepler-645,2.638,,0.04541,6192.0,1.163,,Transit,2016,3.275822621,,1.539,,1512.4
Kepler-646 b,Kepler-646,1.795,,0.11251,5334.0,0.753,,Transit,2016,15.87364565,,0.825,,39.0
Kepler-647 c,Kepler-647,3.721,,0.18291,5914.0,0.927,,Transit,2020,29.66629667,,1.45,,69.0
Kepler-889 b,Kepler-889,1.244,,0.04975,5885.0,1.17,,Transit,2016,3.744439,,1.441,,903.3
Kepler-648 b,Kepler-648,3.061,,0.13324,5693.0,1.038,,Transit,2016,17.4211749,,0.936,,46.5
Kepler-649 b,Kepler-649,2.243,,0.17522,5694.0,0.801,,Transit,2016,29.90722674,,0.921,,26.0
Kepler-905 b,Kepler-905,1.444,,0.05689,5435.0,0.95,,Transit,2016,5.082746517,,0.869,,182.4
Kepler-903 c,Kepler-903,4.125,,0.30249,5555.0,0.931,,Transit,2016,62.9228557,,1.577,,23.2
Kepler-65 b,Kepler-65,1.521,,0.03518,6220.0,1.249,,Transit,2012,2.154909039,,1.443,,2258.9
Kepler-65 c,Kepler-65,2.585,,0.06853,6220.0,1.249,,Transit,2012,5.859938722,,1.443,,595.2
Kepler-903 b,Kepler-903,3.23,,0.09081,5555.0,0.931,,Transit,2016,10.3507721,,1.577,,257.6
Kepler-9 d,Kepler-9,1.507,,0.02691,5788.0,1.024,,Transit,2010,1.59295975,,0.971,,1310.1
Kepler-65 d,Kepler-65,1.78,,0.08526,6220.0,1.249,,Transit,2012,8.13122484,,1.443,,384.4
Kepler-9 c,Kepler-9,8.106,,0.22657,5788.0,1.024,,Transit,2010,38.90787517,,0.971,,18.5
Kepler-9 b,Kepler-9,8.09,,0.14184,5788.0,1.024,,Transit,2010,19.270824031,,0.971,,47.2
Kepler-896 c,Kepler-896,7.85,,0.19563,5437.0,1.143,,Transit,2023,29.5422963,,1.969,,79.5
Kepler-896 b,Kepler-896,6.332,,0.56378,5437.0,1.143,,Transit,2016,144.547396,,1.969,,9.6
Kepler-712 b,Kepler-712,3.209,,0.13615,4927.0,0.76,,Transit,2016,21.02247699,,0.737,,15.5
Kepler-712 c,Kepler-712,4.594,,0.66479,4927.0,0.76,,Transit,2016,226.89047,,0.737,,0.6
Kepler-716 b,Kepler-716,2.712,,0.08628,5064.0,0.795,,Transit,2016,10.37168453,,0.73,,42.2
Kepler-784 b,Kepler-784,3.494,,0.22111,5640.0,1.443,,Transit,2016,31.5922646,,2.789,,144.4
Kepler-77 b,Kepler-77,10.518,,0.0468,5596.0,1.067,,Transit,2013,3.578780551,,0.984,,388.7
Kepler-772 b,Kepler-772,2.888,,0.11153,5641.0,1.095,,Transit,2016,12.99207337,,1.783,,231.7
Kepler-773 b,Kepler-773,1.425,,0.04682,5736.0,0.973,,Transit,2016,3.749100061,,1.043,,482.5
Kepler-808 b,Kepler-808,1.524,,0.01314,4759.0,0.758,,Transit,2016,0.631332353,,0.733,,1428.3
Kepler-806 b,Kepler-806,1.506,,0.07684,5737.0,0.923,,Transit,2016,8.09219642,,1.558,,399.7
Kepler-805 b,Kepler-805,2.808,,0.19852,6112.0,1.094,,Transit,2016,30.8638931,,1.625,,83.8
Kepler-804 c,Kepler-804,1.198,,0.08654,5705.0,0.927,,Transit,2016,9.65185017,,1.051,,140.0
Kepler-804 b,Kepler-804,1.938,,0.11287,5705.0,0.927,,Transit,2016,14.37457351,,1.051,,82.3
Kepler-803 b,Kepler-803,4.003,,0.26721,5854.0,1.005,,Transit,2016,50.28638192,,1.181,,20.6
Kepler-774 b,Kepler-774,2.301,,0.1082,6513.0,1.373,,Transit,2016,11.0895723,,1.825,,459.2
Kepler-775 b,Kepler-775,1.192,,0.01834,5354.0,0.864,,Transit,2016,0.974868926,,0.834,,1525.6
Kepler-782 b,Kepler-782,3.495,,0.54494,5684.0,0.856,,Transit,2016,158.6853308,,1.112,,3.9
Kepler-783 b,Kepler-783,0.707,,0.04958,5381.0,0.881,,Transit,2016,4.29264638,,0.848,,220.3
Kepler-784 c,Kepler-784,3.178,,0.14719,5640.0,1.443,,Transit,2023,17.1570874,,2.789,,326.9
Kepler-716 c,Kepler-716,1.335,,0.04548,5064.0,0.795,,Transit,2020,3.96994893,,0.73,,151.8
Kepler-786 b,Kepler-786,2.339,,0.25483,4772.0,0.769,,Transit,2016,53.5293487,,0.708,,3.6
Kepler-794 b,Kepler-794,2.415,,0.10036,5995.0,1.087,,Transit,2016,11.13125132,,1.635,,307.5
Kepler-795 b,Kepler-795,1.851,,0.1803,5582.0,0.89,,Transit,2016,29.6193421,,1.038,,28.9
Kepler-796 b,Kepler-796,2.749,,0.07317,5319.0,1.274,,Transit,2016,6.40087618,,2.369,,753.4
Kepler-8 b,Kepler-8,15.704,,0.04742,6181.0,1.145,,Transit,2010,3.522498573,,1.536,,1374.5
Kepler-760 c,Kepler-760,1.519,,0.03489,5239.0,0.93,,Transit,2016,2.46697439,,0.847,,398.2
Kepler-811 b,Kepler-811,3.182,,0.15911,5639.0,0.965,,Transit,2016,23.58447697,,1.439,,74.1
Kepler-760 b,Kepler-760,3.043,,0.08087,5239.0,0.93,,Transit,2016,8.70419416,,0.847,,74.2
Kepler-815 b,Kepler-815,4.358,,0.09473,5074.0,1.541,,Transit,2016,8.57503552,,3.497,,809.0
Kepler-849 b,Kepler-849,7.857,,1.1444,5979.0,1.283,,Transit,2016,394.6244904,,1.794,,2.8
Kepler-743 b,Kepler-743,1.324,,0.04166,5509.0,0.953,,Transit,2016,3.179262921,,0.918,,401.4
Kepler-848 b,Kepler-848,2.926,,0.07586,5722.0,1.218,,Transit,2016,6.91134416,,2.006,,671.8
Kepler-845 b,Kepler-845,1.838,,0.01668,4773.0,0.718,,Transit,2016,0.927859821,,0.686,,787.2
Kepler-744 b,Kepler-744,1.515,,0.09735,5495.0,0.845,,Transit,2016,12.06222443,,0.862,,64.1
Kepler-75 b,Kepler-75,12.384,,0.08173,5306.0,0.921,,Transit,2013,8.88492268,,0.948,,95.3
Kepler-839 b,Kepler-839,2.966,,0.2316,5936.0,1.159,,Transit,2016,37.8144514,,1.476,,45.3
Kepler-750 b,Kepler-750,3.443,,0.08742,5948.0,1.002,,Transit,2016,9.42887179,,1.363,,272.6
Kepler-831 b,Kepler-831,1.304,,0.05984,5688.0,0.903,,Transit,2016,5.62153941,,1.0,,262.3
Kepler-828 b,Kepler-828,1.379,,0.01228,4965.0,0.765,,Transit,2016,0.567857136,,0.716,,1852.1
Kepler-826 b,Kepler-826,1.526,,0.05202,6010.0,0.932,,Transit,2016,4.48758907,,1.38,,822.6
Kepler-750 c,Kepler-750,1.841,,0.05009,5948.0,1.002,,Transit,2016,4.08899022,,1.363,,830.8
Kepler-822 b,Kepler-822,1.53,,0.04078,5680.0,0.87,,Transit,2016,3.222969273,,0.967,,523.8
Kepler-755 b,Kepler-755,1.896,,0.02156,5067.0,0.829,,Transit,2016,1.269090374,,0.821,,857.3
Kepler-755 c,Kepler-755,1.376,,0.037,5067.0,0.829,,Transit,2016,2.853133644,,0.821,,291.4
Kepler-820 b,Kepler-820,8.195,,0.56004,6443.0,1.433,,Transit,2016,127.8338098,,1.83,,16.5
Kepler-758 b,Kepler-758,2.623,,0.10754,6360.0,1.13,,Transit,2016,12.1097104,,1.518,,292.2
Kepler-758 c,Kepler-758,1.857,,0.05768,6360.0,1.13,,Transit,2016,4.75793986,,1.518,,1017.1
Kepler-758 d,Kepler-758,2.256,,0.1527,6360.0,1.13,,Transit,2016,20.4966197,,1.518,,145.1
Kepler-758 e,Kepler-758,1.655,,0.0829,6360.0,1.13,,Transit,2016,8.1934719,,1.518,,492.1
Kepler-915 b,Kepler-915,1.538,,0.05655,6081.0,1.14,,Transit,2016,4.59489604,,1.459,,816.8
Kepler-642 b,Kepler-642,2.195,,0.05631,6380.0,1.22,,Transit,2016,4.41745855,,1.271,,756.9
Kepler-60 b,Kepler-60,1.951,,0.07255,5834.0,1.0,,Transit,2012,7.13294363,,1.433,,405.2
Kepler-598 b,Kepler-598,1.445,,0.04487,5274.0,0.878,,Transit,2016,3.70175428,,0.846,,246.8
Kepler-975 b,Kepler-975,1.581,,0.02898,4801.0,0.836,,Transit,2016,1.970342457,,0.786,,350.7
Kepler-973 b,Kepler-973,2.159,,0.2489,5181.0,0.835,,Transit,2016,49.6077331,,0.869,,7.9
Kepler-971 b,Kepler-971,2.089,,0.08679,5517.0,0.946,,Transit,2016,9.59070716,,0.818,,73.8
Kepler-585 b,Kepler-585,2.766,,0.03841,5542.0,0.997,,Transit,2016,2.752359753,,0.889,,453.8
Kepler-97 b,Kepler-97,1.623,,0.03563,5773.0,0.901,,Transit,2014,2.586638081,,0.98,,754.2
Kepler-596 b,Kepler-596,3.375,,0.15161,5984.0,1.024,,Transit,2016,21.30022655,,1.29,,83.4
Kepler-597 b,Kepler-597,2.395,,0.10916,5695.0,1.022,,Transit,2016,13.02365861,,0.936,,69.5
Kepler-598 c,Kepler-598,2.744,,0.36672,5274.0,0.878,,Transit,2020,86.4947807,,0.846,,3.7
Kepler-958 b,Kepler-958,1.994,,0.08631,5419.0,0.898,,Transit,2016,9.7678805,,0.822,,70.1
Kepler-969 c,Kepler-969,0.951,,0.0265,5243.0,0.876,,Transit,2016,1.682934604,,0.778,,582.8
Kepler-6 b,Kepler-6,13.101,,0.04408,5660.0,1.09,,Transit,2009,3.234699312,,1.261,,753.0
Kepler-969 b,Kepler-969,1.923,,0.19726,5243.0,0.876,,Transit,2016,34.1731714,,0.778,,10.5
Kepler-637 b,Kepler-637,2.338,,0.16619,6281.0,1.136,,Transit,2016,23.20584623,,1.24,,77.7
Kepler-965 b,Kepler-965,3.176,,0.50998,5881.0,0.981,,Transit,2016,134.2527298,,1.084,,4.8
Kepler-964 b,Kepler-964,2.045,,0.1073,5391.0,0.9,,Transit,2016,13.5225106,,0.8,,42.2
Kepler-60 c,Kepler-60,2.089,,0.08422,5834.0,1.0,,Transit,2012,8.91902447,,1.433,,300.8
Kepler-962 b,Kepler-962,1.835,,0.09874,5450.0,0.882,,Transit,2016,12.05707239,,0.803,,52.4
Kepler-60 d,Kepler-60,1.747,,0.10203,5834.0,1.0,,Transit,2012,11.8984932,,1.433,,205.3
Kepler-961 b,Kepler-961,2.407,,0.12585,5560.0,0.932,,Transit,2016,16.87727414,,0.842,,38.3
Kepler-960 b,Kepler-960,2.142,,0.03807,4773.0,0.752,,Transit,2016,3.12686223,,0.686,,151.3
Kepler-601 b,Kepler-601,1.858,,0.05494,5048.0,0.764,,Transit,2016,5.378868441,,0.763,,112.5
Kepler-975 c,Kepler-975,2.823,,0.05435,4801.0,0.836,,Transit,2023,5.058213203,,0.786,,99.5
Kepler-573 b,Kepler-573,2.919,,0.14527,5624.0,0.83,,Transit,2016,22.18329658,,1.052,,47.0
Kepler-98 b,Kepler-98,1.87,,0.02614,5567.0,1.001,,Transit,2014,1.541676628,,0.91,,1044.0
Kepler-57 b,Kepler-57,2.984,,0.05988,5203.0,0.871,,Transit,2012,5.729328624,,0.813,,121.3
Kepler-545 b,Kepler-545,2.689,,0.11248,5845.0,1.08,,Transit,2016,13.24934059,,1.051,,91.4
Kepler-549 b,Kepler-549,2.53,,0.23236,5333.0,0.906,,Transit,2016,42.9495649,,0.814,,8.9
Kepler-549 c,Kepler-549,2.848,,0.45332,5333.0,0.906,,Transit,2016,117.040498,,0.814,,2.3
Kepler-549 d,Kepler-549,3.471,,0.16032,5333.0,0.906,,Transit,2023,24.61482073,,0.814,,18.7
Kepler-553 b,Kepler-553,4.653,,0.04767,5182.0,0.888,,Transit,2016,4.030468037,,0.861,,210.9
Kepler-553 c,Kepler-553,11.333,,0.89585,5182.0,0.888,,Transit,2016,328.2399546,,0.861,,0.6
Kepler-999 b,Kepler-999,2.122,,0.06918,6201.0,1.228,,Transit,2016,5.991857017,,1.556,,670.5
Kepler-997 b,Kepler-997,1.345,,0.04022,6059.0,1.183,,Transit,2016,2.707306716,,1.558,,1813.0
Kepler-992 b,Kepler-992,1.591,,0.13372,4914.0,0.784,,Transit,2016,20.16034462,,0.719,,15.1
Kepler-990 c,Kepler-990,1.355,,0.01232,5577.0,0.86,,Transit,2016,0.538354308,,0.96,,5272.4
Kepler-990 b,Kepler-990,2.329,,0.08595,5577.0,0.86,,Transit,2016,9.91723428,,0.96,,108.3
Kepler-99 b,Kepler-99,1.812,,0.05071,4852.0,0.82,,Transit,2014,4.603578042,,0.737,,105.0
Kepler-554 b,Kepler-554,4.555,,0.03022,5458.0,1.016,,Transit,2016,1.902208556,,0.958,,800.0
Kepler-556 b,Kepler-556,2.066,,0.09833,5641.0,0.921,,Transit,2016,11.72292176,,0.908,,77.5
Kepler-56 b,Kepler-56,4.768,,0.11149,4912.0,1.672,,Transit,2012,10.5007334,,4.063,,694.9
Kepler-986 b,Kepler-986,2.254,,0.29131,5611.0,1.034,,Transit,2016,56.4349938,,0.953,,9.5
Kepler-56 c,Kepler-56,10.89,,0.17915,4912.0,1.672,,Transit,2012,21.4054901,,4.063,,268.9
Kepler-985 b,Kepler-985,2.802,,0.44664,5425.0,0.877,,Transit,2016,116.331901,,0.792,,2.4
Kepler-561 b,Kepler-561,6.527,,0.29256,5479.0,0.98,,Transit,2016,58.3620495,,0.884,,7.4
Kepler-984 b,Kepler-984,2.063,,0.23688,5601.0,0.957,,Transit,2016,43.0342272,,0.919,,13.3
HAT-P-7 b,HAT-P-7,16.25,,0.03809,6449.0,1.515,,Transit,2008,2.204735365,,1.973,,4161.3
Kepler-561 c,Kepler-561,2.469,,0.05947,5479.0,0.98,,Transit,2016,5.350161983,,0.884,,178.4
Kepler-569 b,Kepler-569,3.1,,0.19784,5560.0,0.883,,Transit,2016,34.18890521,,0.928,,18.9
Kepler-982 b,Kepler-982,2.55,,0.1277,6333.0,1.115,,Transit,2016,15.7738221,,1.435,,182.4
Kepler-980 b,Kepler-980,3.087,,0.09993,5831.0,0.996,,Transit,2016,11.55102504,,1.256,,163.7
Kepler-956 b,Kepler-956,2.589,,0.06017,5918.0,1.054,,Transit,2016,5.248672631,,0.983,,293.7
Kepler-62 c,Kepler-62,0.636,,0.09321,4859.0,0.697,,Transit,2013,12.4416871,,0.707,,28.8
Kepler-62 d,Kepler-62,2.122,,0.11996,4859.0,0.697,,Transit,2013,18.16407876,,0.707,,17.3
Kepler-62 e,Kepler-62,1.873,,0.42792,4859.0,0.697,,Transit,2013,122.3863812,,0.707,,1.4
Kepler-93 b,Kepler-93,1.629,,0.05273,5594.0,0.874,,Transit,2014,4.726739475,,0.941,,279.5
Kepler-929 b,Kepler-929,1.641,,0.01982,5988.0,1.224,,Transit,2016,0.921032135,,1.572,,7251.0
Kepler-62 f,Kepler-62,1.54,,0.7203,4859.0,0.697,,Transit,2013,267.283301,,0.707,,0.5
Kepler-924 b,Kepler-924,3.179,,0.31318,6162.0,1.098,,Transit,2016,61.0370117,,1.291,,22.0
Kepler-624 b,Kepler-624,2.42,,0.11638,6070.0,0.987,,Transit,2016,14.58649607,,1.199,,129.2
Kepler-625 b,Kepler-625,2.829,,0.08137,6042.0,1.195,,Transit,2016,7.75192492,,1.398,,352.4
Kepler-625 c,Kepler-625,1.544,,0.05379,6042.0,1.195,,Transit,2016,4.1653651,,1.398,,806.8
Kepler-603 b,Kepler-603,4.01,,0.16052,5854.0,1.242,,Transit,2016,21.05358596,,1.546,,97.8
Kepler-626 b,Kepler-626,2.089,,0.10913,5721.0,0.825,,Transit,2016,14.48585199,,0.968,,75.7
Kepler-627 b,Kepler-627,3.259,,0.22661,6006.0,0.936,,Transit,2016,40.6994443,,1.321,,39.7
Kepler-923 b,Kepler-923,1.462,,0.07592,5987.0,1.213,,Transit,2016,6.93366476,,1.287,,331.1
Kepler-634 b,Kepler-634,2.132,,0.05765,6109.0,0.955,,Transit,2016,5.16950177,,1.442,,780.4
Kepler-922 b,Kepler-922,1.357,,0.01795,5534.0,0.875,,Transit,2016,0.938466832,,0.907,,2148.8
Kepler-629 b,Kepler-629,1.338,,0.07107,5406.0,0.913,,Transit,2016,7.2385854,,0.819,,101.9
Kepler-92 b,Kepler-92,3.704,,0.12232,5946.0,1.29,,Transit,2013,13.7488263,,1.763,,233.0
Kepler-92 d,Kepler-92,2.062,,0.28682,5946.0,1.29,,Transit,2015,49.3568849,,1.763,,42.4
Kepler-633 c,Kepler-633,2.694,,0.16246,5856.0,1.011,,Transit,2021,23.783247,,1.699,,115.4
Kepler-630 b,Kepler-630,4.095,,0.56201,5755.0,0.907,,Transit,2016,161.4743937,,1.34,,5.6
Kepler-92 c,Kepler-92,2.452,,0.19054,5946.0,1.29,,Transit,2013,26.72320599,,1.763,,96.1
Kepler-633 b,Kepler-633,2.389,,0.08185,5856.0,1.011,,Transit,2016,8.50340718,,1.699,,454.5
Kepler-930 b,Kepler-930,2.106,,0.34593,5856.0,1.081,,Transit,2016,71.4517775,,1.361,,16.3
TrES-2 b,TrES-2,14.141,,0.03568,5819.0,0.991,,Transit,2006,2.470613385,,1.045,,882.1
Kepler-932 b,Kepler-932,1.373,,0.02876,5166.0,0.859,,Transit,2016,1.921437396,,0.82,,519.6
Kepler-618 b,Kepler-618,2.788,,0.0449,5742.0,0.932,,Transit,2016,3.595769645,,1.18,,673.0
Kepler-603 c,Kepler-603,9.902,,0.53439,5854.0,1.242,,Transit,2016,127.9075774,,1.546,,8.8
Kepler-954 b,Kepler-954,2.198,,0.1202,5030.0,0.821,,Transit,2016,16.78176602,,0.719,,20.5
Kepler-95 b,Kepler-95,3.115,,0.10232,5654.0,1.075,,Transit,2014,11.523069953,,1.407,,173.3
Kepler-544 b,Kepler-544,2.599,,0.15482,6241.0,1.078,,Transit,2016,21.41616926,,1.465,,121.8
Kepler-603 d,Kepler-603,2.07,,0.07117,5854.0,1.242,,Transit,2016,6.2171292,,1.546,,497.4
Kepler-635 b,Kepler-635,3.585,,0.18332,6282.0,1.492,,Transit,2016,23.44971004,,2.027,,171.0
Kepler-605 b,Kepler-605,1.399,,0.04244,5350.0,0.89,,Transit,2016,3.383538066,,0.86,,301.3
Kepler-605 c,Kepler-605,0.841,,0.03336,5350.0,0.89,,Transit,2016,2.358951515,,0.86,,487.7
Kepler-607 b,Kepler-607,0.919,,0.0137,5079.0,0.841,,Transit,2016,0.638163204,,0.827,,2173.8
Kepler-94 b,Kepler-94,3.045,,0.03377,4728.0,0.815,,Transit,2014,2.508057352,,0.745,,217.8
